0	0	"Disruption of cesarean delivery wound"	"Benign ependymoma, brain"
0	1	"Postpartum acute kidney failure"	"Postpartum acute renal failure"
0	0	"Postpartum acute kidney failure"	"Both sides obliterative otosclerosis (ear condition)"
0	1	"Postpartum thyroiditis"	"Postpartum thyroiditis (thyroid inflammation after childbirth)"
0	0	"Postpartum thyroiditis"	"Radiation polyneuropathy"
0	1	"Postpartum mood disturbance"	"Mood disorder postpartum"
0	0	"Postpartum mood disturbance"	"Opioid-induced mood disorder"
0	1	"Anemia of the puerperium"	"Postpartum (after childbirth) sickle cell anemia"
0	0	"Anemia of the puerperium"	"Abnormal breathing or swallowing due to dentofacial dysfunction"
0	1	"Complication of the puerperium, unspecified"	"Postpartum pregnancy related complication"
0	0	"Complication of the puerperium, unspecified"	"Acute-on-chronic renal failure"
0	1	"Infection of nipple associated with pregnancy, unspecified trimester"	"Infection of nipple, associated with childbirth"
0	0	"Infection of nipple associated with pregnancy, unspecified trimester"	"Epidural obstetric anesthesia induced headache in childbirth"
0	1	"Infection of nipple associated with the puerperium"	"Postpartum (after childbirth) nipple infection"
0	0	"Infection of nipple associated with the puerperium"	"Direct inguinal hernia"
0	1	"Infection of nipple associated with lactation"	"Infection of nipple during lactation"
0	0	"Infection of nipple associated with lactation"	"Pressure ulcer of heel stage 3"
0	1	"Abscess of breast associated with the puerperium"	"Postpartum (after childbirth) breast abscess"
0	0	"Abscess of breast associated with the puerperium"	"Abnormal gastrointestinal tract imaging"
0	1	"Abscess of breast associated with lactation"	"Breast abscess during lactation"
0	0	"Abscess of breast associated with lactation"	"Chronic oophoritis (inflammation of ovary"
0	1	"Nonpurulent mastitis associated with the puerperium"	"Postpartum breast cellulitis"
0	0	"Nonpurulent mastitis associated with the puerperium"	"Exercise induced asthma"
0	1	"Newborn affected by other maternal conditions"	"Newborn affected by maternal depression"
0	0	"Newborn affected by other maternal conditions"	"Lesion of bronchus"
0	1	"Newborn affected by unspecified maternal condition"	"Observation of infant for suspected condition"
0	0	"Newborn affected by unspecified maternal condition"	"Gastroduodenitis"
0	1	"Other low birth weight newborn, 1250-1499 grams"	"Preterm infant, 1250 to 1499 grams"
0	0	"Other low birth weight newborn, 1250-1499 grams"	"Tonsillolith (tonsil stone)"
0	1	"Other low birth weight newborn, 2000-2499 grams"	"Preterm infant, 2000 to 2499 grams"
0	0	"Other low birth weight newborn, 2000-2499 grams"	"Corneal degeneration"
0	1	"Extreme immaturity of newborn, gestational age 24 completed weeks"	"Baby extremely premature 24 weeks"
0	0	"Extreme immaturity of newborn, gestational age 24 completed weeks"	"Third cranial nerve weakness"
0	1	"Extreme immaturity of newborn, gestational age 25 completed weeks"	"Baby extremely premature 25 weeks"
0	0	"Extreme immaturity of newborn, gestational age 25 completed weeks"	"Gout of left ankle due to renal impairment"
0	1	"Extreme immaturity of newborn, gestational age 26 completed weeks"	"Baby extremely premature 26 weeks"
0	0	"Extreme immaturity of newborn, gestational age 26 completed weeks"	"HX of alcoholism"
0	1	"Preterm newborn, unspecified weeks of gestation"	"Preterm infant, 1750 to 1999 grams"
0	0	"Preterm newborn, unspecified weeks of gestation"	"Opioid dependence w mood disorder"
0	1	"Preterm newborn, gestational age 28 completed weeks"	"Baby premature 28 weeks"
0	0	"Preterm newborn, gestational age 28 completed weeks"	"Opioid-induced sexual dysfunction"
0	1	"Preterm newborn, gestational age 29 completed weeks"	"Baby premature 29 weeks"
0	0	"Preterm newborn, gestational age 29 completed weeks"	"Atherosclerotic ischemic ulcer of left ankle, bone necrosis"
0	1	"Preterm newborn, gestational age 31 completed weeks"	"Prematurity of newborn, completed 31 weeks gestation"
0	0	"Preterm newborn, gestational age 31 completed weeks"	"Right mixed conductive and sensorineural hearing loss"
0	1	"Preterm newborn, gestational age 35 completed weeks"	"Baby premature 35 weeks"
0	0	"Preterm newborn, gestational age 35 completed weeks"	"Primary malignant neoplasm of left lacrimal gland"
0	1	"Preterm newborn, gestational age 36 completed weeks"	"Prematurity of newborn, completed 36 weeks gestation"
0	0	"Preterm newborn, gestational age 36 completed weeks"	"Pressure ulcer of contiguous sites of back, buttock, and hip stage 3"
0	1	"Cephalhematoma due to birth injury"	"Cephalohematoma due to birth trauma"
0	0	"Cephalhematoma due to birth injury"	"Left mechanical entropion"
0	1	"Erb's paralysis due to birth injury"	"Erbs palsy"
0	0	"Erb's paralysis due to birth injury"	"Adenoid hypertrophy"
0	1	"Bronchopulmonary dysplasia originating in the perinatal period"	"Bronchopulmonary dysplasia"
0	0	"Bronchopulmonary dysplasia originating in the perinatal period"	"Episodic cluster headache"
0	1	"Unspecified chronic respiratory disease originating in the perinatal period"	"Chronic respiratory disease in perinatal period"
0	0	"Unspecified chronic respiratory disease originating in the perinatal period"	"Severe combined immunodeficiency with low or normal B-cell numbers"
0	1	"Primary sleep apnea of newborn"	"Neonatal primary apnea"
0	0	"Primary sleep apnea of newborn"	"Left vertebral artery thrombosis w stroke"
0	1	"Other apnea of newborn"	"Apnea in the newborn"
0	0	"Other apnea of newborn"	"Antepartum hemorrhage associated with coagulation defect"
0	1	"Congenital viral disease, unspecified"	"Congenital viral disease"
0	0	"Congenital viral disease, unspecified"	"Sensory disorder of smell"
0	1	"Neonatal candidiasis"	"Neonatal moniliasis"
0	0	"Neonatal candidiasis"	"Partial edentulism, class 4"
0	1	"Neonatal jaundice, unspecified"	"Physiologic jaundice, neonatal"
0	0	"Neonatal jaundice, unspecified"	"Bursitis of finger of right hand"
0	1	"Other neonatal hypoglycemia"	"Neonatal hypoglycemia"
0	0	"Other neonatal hypoglycemia"	"Staphylococcal arthritis of left shoulder"
0	1	"Hypoxic ischemic encephalopathy [HIE], unspecified"	"Perinatal anoxic-ischemic brain injury"
0	0	"Hypoxic ischemic encephalopathy [HIE], unspecified"	"Idiopathic stabbing headache"
0	1	"Regurgitation and rumination of newborn"	"Newborn regurgitation of food"
0	0	"Regurgitation and rumination of newborn"	"False labor before 37 weeks"
0	1	"Neonatal difficulty in feeding at breast"	"Newborn with breast feeding difficulty"
0	0	"Neonatal difficulty in feeding at breast"	"Vivax malaria"
0	1	"Feeding problem of newborn, unspecified"	"Feeding problems in newborn"
0	0	"Feeding problem of newborn, unspecified"	"Elevated sedimentation rate"
0	1	"Other reactions and intoxications due to drugs administered to newborn"	"Newborn drug reaction and intoxication"
0	0	"Other reactions and intoxications due to drugs administered to newborn"	"Left age related cortical cataract"
0	1	"Congenital hypotonia"	"Benign congenital hypotonia"
0	0	"Congenital hypotonia"	"Cellulitis of left forearm"
0	1	"Craniorachischisis"	"Craniorachischisis (fissure skull/vertebral column)"
0	0	"Craniorachischisis"	"Interstitial myositis of R upper arm"
0	1	"Occipital encephalocele"	"Encephalocele, occipital"
0	0	"Occipital encephalocele"	"Malocclusion, Angle class III"
0	1	"Other reduction deformities of brain"	"Reduction deformities of brain"
0	0	"Other reduction deformities of brain"	"Left entropion"
0	1	"Congenital cerebral cysts"	"Congenital porencephalic cyst"
0	0	"Congenital cerebral cysts"	"Residual stage open angle glaucoma"
0	1	"Other specified congenital malformations of brain"	"Ventriculomegaly, brain"
0	0	"Other specified congenital malformations of brain"	"Tibialis tendinitis"
0	1	"Congenital malformation of brain, unspecified"	"Brain anomaly"
0	0	"Congenital malformation of brain, unspecified"	"Major depression, recurrent, in remission"
0	1	"Thoracic spina bifida with hydrocephalus"	"Thoracic spina bifida w hydrocephalus"
0	0	"Thoracic spina bifida with hydrocephalus"	"Atypical squamous cells of undetermined significance on cervical Papanicolaou smear"
0	1	"Lumbar spina bifida with hydrocephalus"	"Lumbar spina bifida w hydrocephalus"
0	0	"Lumbar spina bifida with hydrocephalus"	"Adherent prepuce of newborn"
0	1	"Sacral spina bifida with hydrocephalus"	"Sacral spina bifida w hydrocephalus"
0	0	"Sacral spina bifida with hydrocephalus"	"Pulmonary hypertension"
0	1	"Unspecified spina bifida with hydrocephalus"	"Cervical spina bifida with hydrocephalus"
0	0	"Unspecified spina bifida with hydrocephalus"	"Left axillary carbuncle"
0	1	"Cervical spina bifida without hydrocephalus"	"Spina bifida aperta of cervical spine"
0	0	"Cervical spina bifida without hydrocephalus"	"Aphakia, both eyes"
0	1	"Sacral spina bifida without hydrocephalus"	"Spina bifida of sacral region"
0	0	"Sacral spina bifida without hydrocephalus"	"Superficial keratitis"
0	1	"Spina bifida, unspecified"	"Meningomyelocele"
0	0	"Spina bifida, unspecified"	"Diabetes type 1 with hyperliidemia"
0	1	"Hypoplasia and dysplasia of spinal cord"	"Atelomyelia (spinal cord defect)"
0	0	"Hypoplasia and dysplasia of spinal cord"	"Calcific tendinitis of hand"
0	1	"Diastematomyelia"	"Diastematomyelia (congential defect of spinal cord)"
0	0	"Diastematomyelia"	"Neuropathy (nerve damage), peripheral paraneoplastic"
0	1	"Other congenital malformations of eyelid"	"Accessory eye muscle"
0	0	"Other congenital malformations of eyelid"	"Retained products of conception following induced abortion"
0	1	"Congenital stenosis and stricture of lacrimal duct"	"Left congenital dacryostenosis"
0	0	"Congenital stenosis and stricture of lacrimal duct"	"Nontraumatic partial left rotator cuff tear"
0	1	"Congenital malformation of orbit"	"Congenital orbit anomaly"
0	0	"Congenital malformation of orbit"	"Vibrio parahemolyticus food poisoning"
0	1	"Cystic eyeball"	"Congenital cystic globe"
0	0	"Cystic eyeball"	"Introverted personality disorder"
0	1	"Other anophthalmos"	"Anophthalmos"
0	0	"Other anophthalmos"	"Axillary neuropathy"
0	1	"Congenital cataract"	"L congenital posterior subcapsular polar cataract"
0	0	"Congenital cataract"	"Acute cerebrovascular insufficiency"
0	1	"Coloboma of iris"	"Iris coloboma"
0	0	"Coloboma of iris"	"Varicose veins of right leg with pain"
0	1	"Absence of iris"	"Congenital aniridia"
0	0	"Absence of iris"	"Contracture of toe joint"
0	1	"Other congenital corneal malformations"	"Irido-corneo-trabecular dysgenesis"
0	0	"Other congenital corneal malformations"	"Malignant melanoma of skin of buttock"
0	1	"Rieger's anomaly"	"Irido-trabecular dysgenesis"
0	0	"Rieger's anomaly"	"Partial physeal arrest of R proximal femur"
0	1	"Other congenital malformations of anterior segment of eye"	"Congenital scleral show"
0	0	"Other congenital malformations of anterior segment of eye"	"Right punctate keratitis"
0	1	"Congenital malformation of anterior segment of eye, unspecified"	"Congenital anomaly of anterior segment of eye"
0	0	"Congenital malformation of anterior segment of eye, unspecified"	"Iron deficiency anemia due to erythropoietin deficiency"
0	1	"Congenital malformation of retina"	"Congenital retinal anomaly"
0	0	"Congenital malformation of retina"	"Amblyopia, both eyes"
0	1	"Congenital malformation of optic disc"	"Optic nerve pit, congenital"
0	0	"Congenital malformation of optic disc"	"Menstrual migraine, with status migrainosus"
0	1	"Other congenital malformations of posterior segment of eye"	"Fovea hypoplasia"
0	0	"Other congenital malformations of posterior segment of eye"	"Hallux malleus, acquired"
0	1	"Congenital malformation of posterior segment of eye, unspecified"	"Congenital posterior segment eye anomaly"
0	0	"Congenital malformation of posterior segment of eye, unspecified"	"Age related L cortical cataract"
0	1	"Congenital malformation of eye, unspecified"	"Eye anomaly"
0	0	"Congenital malformation of eye, unspecified"	"Explosive disorder, isolated"
0	1	"Congenital absence, atresia and stricture of auditory canal (external)"	"Congenital atresia of left external ear"
0	0	"Congenital absence, atresia and stricture of auditory canal (external)"	"Congenital uterointestinal fistula"
0	1	"Congenital malformation of inner ear"	"Congenital anomaly of inner ear"
0	0	"Congenital malformation of inner ear"	"Alcohol withdrawal delirium"
0	1	"Other misshapen ear"	"Misshapened ear"
0	0	"Other misshapen ear"	"Juvenile osteochondrosis of right metatarsus"
0	1	"Misplaced ear"	"Misplaced right ear"
0	0	"Misplaced ear"	"Dry skin"
0	1	"Prominent ear"	"Prominent ears"
0	0	"Prominent ear"	"Fructose 1,6 diphosphatase deficiency"
0	1	"Congenital malformation of ear, unspecified"	"Congenital abnormality of left external ear"
0	0	"Congenital malformation of ear, unspecified"	"Chronic post-traumatic stress disorder"
0	1	"Discordant ventriculoarterial connection"	"Transposition of great vessels, complete"
0	0	"Discordant ventriculoarterial connection"	"Pulmonary HTN, primary"
0	1	"Discordant atrioventricular connection"	"Corrected transposition of great vessels"
0	0	"Discordant atrioventricular connection"	"Diabetic ulcer of calf with muscle necrosis due to DM 2"
0	1	"Atrial septal defect"	"Common atrium"
0	0	"Atrial septal defect"	"Primary malignant neoplasm of inner aspect of upper lip"
0	1	"Tetralogy of Fallot"	"Tetralogy of Fallot w pulmonary stenosis"
0	0	"Tetralogy of Fallot"	"Congenital deformity of left knee joint"
0	1	"Pulmonary valve atresia"	"Absent pulmonary valve"
0	0	"Pulmonary valve atresia"	"Gout of ankle due to renal impairment"
0	1	"Congenital pulmonary valve stenosis"	"Congenital pulmonary valve stenosis (at birth)"
0	0	"Congenital pulmonary valve stenosis"	"Spontaneous rupture of flexor tendons of thigh"
0	1	"Congenital pulmonary valve insufficiency"	"Congenital pulmonary valve regurgitation (at birth)"
0	0	"Congenital pulmonary valve insufficiency"	"Retraction of eyelid"
0	1	"Other congenital malformations of pulmonary valve"	"Quadricuspid pulmonary valve"
0	0	"Other congenital malformations of pulmonary valve"	"Abscess of bursa of R shoulder"
0	1	"Congenital tricuspid stenosis"	"Stenosis (narrowing) of tricuspid valve, congenital"
0	0	"Congenital tricuspid stenosis"	"Congenital functional disorder of colon"
0	1	"Hypoplastic right heart syndrome"	"Hypoplastic (abnormally small) right heart syndrome"
0	0	"Hypoplastic right heart syndrome"	"Nontraumatic tear of left hand tendon"
0	1	"Other congenital malformations of tricuspid valve"	"Congenital tricuspid valve regurgitation (at birth)"
0	0	"Other congenital malformations of tricuspid valve"	"Portal htn"
0	1	"Congenital stenosis of aortic valve"	"Congenital aortic valve stenosis"
0	0	"Congenital stenosis of aortic valve"	"Acquired deformity of right pinna"
0	1	"Congenital insufficiency of aortic valve"	"Congenital aortic valve regurgitation"
0	0	"Congenital insufficiency of aortic valve"	"Clavicle fracture due to birth trauma"
0	1	"Congenital mitral insufficiency"	"Congenital mitral valve regurgitation"
0	0	"Congenital mitral insufficiency"	"Peripheral nerve disorder, left arm"
0	1	"Other congenital malformations of aortic and mitral valves"	"Congenital mitral valve cleft leaflet (at birth)"
0	0	"Other congenital malformations of aortic and mitral valves"	"Arcuate visual field defect"
0	1	"Levocardia"	"Situs inversus with levocardia"
0	0	"Levocardia"	"Carbohydrate transport disorder"
0	1	"Cor triatriatum"	"Divided left atrium"
0	0	"Cor triatriatum"	"Hypertrophy (enlargement) of tonsil"
0	1	"Malformation of coronary vessels"	"Congenital coronary artery fistula (at birth)"
0	0	"Malformation of coronary vessels"	"Pericarditis chest pain"
0	1	"Congenital heart block"	"Congenital heart block (at birth)"
0	0	"Congenital heart block"	"Hypohydrosis"
0	1	"Other specified congenital malformations of heart"	"Cardiomegaly, congenital (enlarged heart, at birth)"
0	0	"Other specified congenital malformations of heart"	"Chronic tubotympanic suppurative otitis media"
0	1	"Congenital malformation of heart, unspecified"	"Congenital heart disease"
0	0	"Congenital malformation of heart, unspecified"	"Pneumococcal arthritis of R wrist"
0	1	"Patent ductus arteriosus"	"Patent ductus arteriosus with right-to-left shunt"
0	0	"Patent ductus arteriosus"	"Thrombosis, cerebellar artery"
0	1	"Supravalvular aortic stenosis"	"Atresia and stenosis of aorta"
0	0	"Supravalvular aortic stenosis"	"Lead induced gout of left shoulder"
0	1	"Atresia of pulmonary artery"	"Pulmonary artery atresia congenital (at birth)"
0	0	"Atresia of pulmonary artery"	"Atrial flutter, chronic"
0	1	"Coarctation of pulmonary artery"	"Congenital coarctation of pulmonary artery"
0	0	"Coarctation of pulmonary artery"	"Primary osteoarthritis of both hips"
0	1	"Other congenital malformations of other great arteries"	"Anomalous origin of right subclavian artery"
0	0	"Other congenital malformations of other great arteries"	"Cannabis intoxication"
0	1	"Congenital stenosis of vena cava"	"Stenosis (narrowing) of vena cava, congenital"
0	0	"Congenital stenosis of vena cava"	"Adult osteochondrosis of lumbar spine"
0	1	"Total anomalous pulmonary venous connection"	"Total anomalous pulmonary connection to superior vena cavae"
0	0	"Total anomalous pulmonary venous connection"	"Cholelithiasis & choledocholithiasis w acute on chronic cholecystitis w obstruct"
0	1	"Arteriovenous malformation, site unspecified"	"Congenital arteriovenous malformation (at birth)"
0	0	"Arteriovenous malformation, site unspecified"	"Acquired left claw foot"
0	1	"Arteriovenous malformation of digestive system vessel"	"Arteriovenous malformation, duodenum and jejunum, congenital"
0	0	"Arteriovenous malformation of digestive system vessel"	"Old total retinal detachment"
0	1	"Arteriovenous malformation, other site"	"Congenital spinal arteriovenous malformation"
0	0	"Arteriovenous malformation, other site"	"Congenital anomaly of nail"
0	1	"Congenital malformation of peripheral vascular system, unspecified"	"Congenital orbit vascular malformation"
0	0	"Congenital malformation of peripheral vascular system, unspecified"	"Acquired deformity of left ankle"
0	1	"Agenesis and underdevelopment of nose"	"Agenesis of nose"
0	0	"Agenesis and underdevelopment of nose"	"Deep vein thrombosis tibial (leg) vein, acute, right"
0	1	"Fissured, notched and cleft nose"	"Congenital cleft nose anomaly"
0	0	"Fissured, notched and cleft nose"	"Thoracic disc disorder"
0	1	"Congenital perforated nasal septum"	"Congenital perforation of nasal septum"
0	0	"Congenital perforated nasal septum"	"Severe sepsis w acute organ dysfunction, w Strep group B septicemia"
0	1	"Congenital subglottic stenosis"	"Stenosis, subglottic, congenital"
0	0	"Congenital subglottic stenosis"	"Chronic nephritic syndrome"
0	1	"Congenital laryngomalacia"	"Laryngomalacia"
0	0	"Congenital laryngomalacia"	"DVT popliteal vein, chronic"
0	1	"Other congenital malformations of larynx"	"Laryngeal cleft"
0	0	"Other congenital malformations of larynx"	"R retinopathy of prematurity, stage 4"
0	1	"Congenital malformation of larynx, unspecified"	"Congenital laryngeal anomaly"
0	0	"Congenital malformation of larynx, unspecified"	"Tendon sheath abscess of right shoulder"
0	1	"Other congenital malformations of trachea"	"Congenital tracheal stenosis"
0	0	"Other congenital malformations of trachea"	"Venous stasis edema with ulcer of lower leg"
0	1	"Congenital stenosis of bronchus"	"Congenital bronchial stenosis"
0	0	"Congenital stenosis of bronchus"	"Hypertensive retinopathy, both eyes"
0	1	"Other congenital malformations of bronchus"	"Congenital atresia of bronchus"
0	0	"Other congenital malformations of bronchus"	"Tibial tendonitis, posterior"
0	1	"Congenital cystic lung"	"Congenital cystic adenomatoid malformation of lung"
0	0	"Congenital cystic lung"	"Primary malignant neoplasm of labia minora"
0	1	"Accessory lobe of lung"	"Accessory lung"
0	0	"Accessory lobe of lung"	"Iron deficiency anemia due to erythropoietin deficiency"
0	1	"Sequestration of lung"	"Pulmonary sequestration"
0	0	"Sequestration of lung"	"Diffuse idiopathic skeletal hyperostosis of cervicothoracic spine"
0	1	"Agenesis of lung"	"Congenital absence of lung"
0	0	"Agenesis of lung"	"Polyp colon, villous adenoma"
0	1	"Congenital hypoplasia and dysplasia of lung"	"Congenital pulmonary hypoplasia"
0	0	"Congenital hypoplasia and dysplasia of lung"	"Primary malignant neoplasm of adrenal gland"
0	1	"Cleft soft palate"	"Cleft palate, submucous"
0	0	"Cleft soft palate"	"Ulcerative mucositis of vulva"
0	1	"Cleft hard palate with cleft soft palate"	"Cleft hard palate w cleft soft palate"
0	0	"Cleft hard palate with cleft soft palate"	"Right chronic tympanitis"
0	1	"Cleft palate, unspecified"	"Uranostaphyloschisis"
0	0	"Cleft palate, unspecified"	"Osteochondropathy of forearm"
0	1	"Cleft lip, median"	"Central cleft lip"
0	0	"Cleft lip, median"	"Chronic leukemia in relapse"
0	1	"Cleft lip, unilateral"	"Cleft lip, complete"
0	0	"Cleft lip, unilateral"	"Recurrent acute iridocyclitis"
0	1	"Macroglossia"	"Congenital macroglossia"
0	0	"Macroglossia"	"Rectal stenosis"
0	1	"Congenital malformations of salivary glands and ducts"	"Ranula, congenital"
0	0	"Congenital malformations of salivary glands and ducts"	"Gastrostomy mechanical complication"
0	1	"Other congenital malformations of mouth"	"Congenital anomaly of mouth"
0	0	"Other congenital malformations of mouth"	"Tremor, drug or toxin induced"
0	1	"Congenital tracheo-esophageal fistula without atresia"	"Congenital absence of esophagus with tracheo-esophageal fistula"
0	0	"Congenital tracheo-esophageal fistula without atresia"	"Both sides acute serous otitis media"
0	1	"Congenital stenosis and stricture of esophagus"	"Schatzkis ring, congenital"
0	0	"Congenital stenosis and stricture of esophagus"	"Elevated blood pressure reading"
0	1	"Congenital dilatation of esophagus"	"Congenital esophageal dilatation"
0	0	"Congenital dilatation of esophagus"	"Primary gout of right shoulder"
0	1	"Congenital diverticulum of esophagus"	"Diverticulum of esophagus, congenital"
0	0	"Congenital diverticulum of esophagus"	"Postpartum thyroiditis (thyroid inflammation after childbirth)"
0	1	"Other congenital malformations of esophagus"	"Esophageal duplication"
0	0	"Other congenital malformations of esophagus"	"Left acute lymphangitis of toe"
0	1	"Congenital hypertrophic pyloric stenosis"	"Hypertrophic pyloric stenosis, congenital"
0	0	"Congenital hypertrophic pyloric stenosis"	"Leukemia, lymphoid"
0	1	"Congenital hiatus hernia"	"Congenital hiatal hernia"
0	0	"Congenital hiatus hernia"	"Focal chorioretinitis, both eyes"
0	1	"Congenital malformation of upper alimentary tract, unspecified"	"Congenital upper GI tract anomaly"
0	0	"Congenital malformation of upper alimentary tract, unspecified"	"Left external ear canal lesion"
0	1	"Congenital absence, atresia and stenosis of rectum without fistula"	"Congenital rectal stenosis"
0	0	"Congenital absence, atresia and stenosis of rectum without fistula"	"Anterior subcapsular cataract"
0	1	"Congenital absence, atresia and stenosis of anus with fistula"	"Congenital anal absence w fistula"
0	0	"Congenital absence, atresia and stenosis of anus with fistula"	"Partial edentulism due to trauma, class 2"
0	1	"Congenital absence, atresia and stenosis of large intestine, part unspecified"	"Congenital colonic absence"
0	0	"Congenital absence, atresia and stenosis of large intestine, part unspecified"	"Osteolysis of right ankle and foot"
0	1	"Meckel's diverticulum (displaced) (hypertrophic)"	"Meckel's diverticulum"
0	0	"Meckel's diverticulum (displaced) (hypertrophic)"	"Malnutrition in pregnancy"
0	1	"Hirschsprung's disease"	"Hirschsprungs disease"
0	0	"Hirschsprung's disease"	"Cellulitis of right lower eyelid"
0	1	"Congenital malformations of intestinal fixation"	"Intestinal malrotation"
0	0	"Congenital malformations of intestinal fixation"	"Primary malignant neoplasm of the omentum"
0	1	"Duplication of intestine"	"Intestine duplication"
0	0	"Duplication of intestine"	"Hodgkin mixed cellularity lymphoma, intrapelvic LN"
0	1	"Congenital fistula of rectum and anus"	"Congenital rectal fistula"
0	0	"Congenital fistula of rectum and anus"	"Acne keloidalis"
0	1	"Other specified congenital malformations of intestine"	"Enterogenous cyst"
0	0	"Other specified congenital malformations of intestine"	"Orf disease"
0	1	"Agenesis, aplasia and hypoplasia of gallbladder"	"Gallbladder agenesis"
0	0	"Agenesis, aplasia and hypoplasia of gallbladder"	"Atherosclerosis of left leg autologous bypass graft"
0	1	"Other congenital malformations of gallbladder"	"Congenital anomaly of gallbladder"
0	0	"Other congenital malformations of gallbladder"	"Left mycotic corneal ulcer"
0	1	"Congenital stenosis and stricture of bile ducts"	"Congenital biliary obstruction"
0	0	"Congenital stenosis and stricture of bile ducts"	"Allergic arthritis of left ankle"
0	1	"Cystic disease of liver"	"Congenital cystic liver"
0	0	"Cystic disease of liver"	"Recurrent acute pansinusitis"
0	1	"Other congenital malformations of liver"	"Arteriohepatic dysplasia"
0	0	"Other congenital malformations of liver"	"Pressure ulcer of right lower back stage 3"
0	1	"Ovarian streak"	"Streak ovary"
0	0	"Ovarian streak"	"Acute recurrent suppurative otitis media"
0	1	"Other congenital malformation of ovary"	"Congenital ovarian anomaly"
0	0	"Other congenital malformation of ovary"	"Meningococcal arthropathy"
0	1	"Other congenital malformations of fallopian tube and broad ligament"	"Congenital anomaly of fallopian tube"
0	0	"Other congenital malformations of fallopian tube and broad ligament"	"Acute female pelvic peritonitis"
0	1	"Agenesis and aplasia of uterus"	"Congenital absence of the uterus"
0	0	"Agenesis and aplasia of uterus"	"R choroid rupture"
0	1	"Doubling of uterus with doubling of cervix and vagina without obstruction"	"Doubling of uterus with doubling of cervix and vagina"
0	0	"Doubling of uterus with doubling of cervix and vagina without obstruction"	"Thoracic disc prolapse with myelopathy"
0	1	"Other doubling of uterus"	"Septate uterus"
0	0	"Other doubling of uterus"	"Right eustachian salpingitis"
0	1	"Unicornate uterus"	"Uterus unicornuate"
0	0	"Unicornate uterus"	"Chronic deep venous thrombosis of left leg"
0	1	"Congenital fistulae between uterus and digestive and urinary tracts"	"Congenital fistula between uterus and urinary tracts"
0	0	"Congenital fistulae between uterus and digestive and urinary tracts"	"Pneumococcal arthritis of left hand"
0	1	"Arcuate uterus"	"Uterus arcuatus"
0	0	"Arcuate uterus"	"Familial chondrocalcinosis of L elbow"
0	1	"Hypoplasia of uterus"	"Hypoplasia, uterus"
0	0	"Hypoplasia of uterus"	"Calcium deposit in bursa of left elbow"
0	1	"Doubling of vagina, unspecified"	"Doubling of vagina"
0	0	"Doubling of vagina, unspecified"	"Acute haemophilus influenzae bronchitis"
0	1	"Transverse vaginal septum"	"Vaginal septum, transverse, congenital"
0	0	"Transverse vaginal septum"	"Abscess of left foot"
0	1	"Other congenital malformations of vagina"	"Congenital anomaly of vagina in pregnancy"
0	0	"Other congenital malformations of vagina"	"Osteoid osteoma, radius"
0	1	"Fusion of labia"	"Congenital labial fusion"
0	0	"Fusion of labia"	"Uterine cancer, overlapping site"
0	1	"Congenital malformation of clitoris"	"Congenital absence of clitoris"
0	0	"Congenital malformation of clitoris"	"Gout of right hand due to renal impairment"
0	1	"Unspecified congenital malformations of vulva"	"Congenital anomaly of vulva in pregnancy"
0	0	"Unspecified congenital malformations of vulva"	"Recurrent dislocation of hand"
0	1	"Congenital malformation of female genitalia, unspecified"	"Congenital female genitalia anomaly"
0	0	"Congenital malformation of female genitalia, unspecified"	"Diabetic ulcer of right thigh with fat layer exposure due to diabetes mellitus type 2"
0	1	"Unspecified undescended testicle, unilateral"	"Unilateral undescended testicle"
0	0	"Unspecified undescended testicle, unilateral"	"Juvenile osteochondrosis of left secondary patellar center"
0	1	"Undescended testicle, unspecified"	"Undescended testis"
0	0	"Undescended testicle, unspecified"	"Complex regional pain syndrome (CRPS) Type 1"
0	1	"Congenital torsion of penis"	"Congenital penile torsion"
0	0	"Congenital torsion of penis"	"L arcus senilis"
0	1	"Other congenital malformation of penis"	"Congenital anomaly of penis"
0	0	"Other congenital malformation of penis"	"Venous stasis edema w ulcer of left lower leg w inflammation, skin layer only"
0	1	"Other specified congenital malformations of male genital organs"	"Congenital penile adhesion"
0	0	"Other specified congenital malformations of male genital organs"	"Homocystinemia"
0	1	"Congenital malformation of male genital organ, unspecified"	"Congenital male genital organ anomaly"
0	0	"Congenital malformation of male genital organ, unspecified"	"Vaginal polyp"
0	1	"Renal agenesis, unilateral"	"Unilateral renal agenesis"
0	0	"Renal agenesis, unilateral"	"Visual acuity reduced"
0	1	"Renal agenesis, unspecified"	"Renal agenesis"
0	0	"Renal agenesis, unspecified"	"Flexion deformity of L wrist"
0	1	"Renal hypoplasia, unspecified"	"Congenital hypoplasia of kidney"
0	0	"Renal hypoplasia, unspecified"	"R upper lagophthalmos"
0	1	"Congenital renal cyst, unspecified"	"Congenital renal cyst"
0	0	"Congenital renal cyst, unspecified"	"Migraine, hemiplegic"
0	1	"Polycystic kidney, adult type"	"Polycystic kidney disease, adult type"
0	0	"Polycystic kidney, adult type"	"Niemann Pick disease type C"
0	1	"Polycystic kidney, unspecified"	"Polycystic kidney disease"
0	0	"Polycystic kidney, unspecified"	"Neck acute lymphangitis"
0	1	"Renal dysplasia"	"Renal dysplasia, congenital"
0	0	"Renal dysplasia"	"Transverse deficiency lower limb - knee level"
0	1	"Medullary cystic kidney"	"Medullary sponge kidney"
